month;hour;holiday;weekday;workingday;temperature;humidity;windspeed;count;weather_clear;weather_cloudy;weather_heavy rain/snow;weather_light rain/snow
5;6;0.0;3;True;17.38;94.0;6.0;158;True;False;False;False
6;18;0.0;2;True;29.6;55.0;11.0;795;True;False;False;False
6;5;0.0;2;True;20.2;88.0;9.0;29;False;False;False;True
6;16;0.0;2;True;23.02;89.0;19.0;239;False;True;False;False
3;9;0.0;3;True;6.1;61.0;22.0;264;True;False;False;False
9;17;0.0;1;True;22.08;65.0;15.0;842;False;True;False;False
3;19;0.0;5;True;23.02;50.0;13.0;686;True;False;False;False
4;15;0.0;6;False;22.08;27.0;24.0;658;False;True;False;False
9;0;0.0;0;False;23.02;89.0;6.0;99;False;True;False;False
3;8;0.0;6;False;2.34;44.0;20.0;111;True;False;False;False
4;8;0.0;1;True;8.92;57.0;22.0;589;True;False;False;False
1;4;0.0;0;False;7.04;49.0;17.0;6;True;False;False;False
8;10;0.0;1;True;22.08;69.0;6.0;193;False;True;False;False
1;11;0.0;0;False;5.16;28.0;15.0;255;True;False;False;False
8;22;0.0;5;True;24.9;61.0;0.0;251;False;True;False;False
9;6;0.0;6;False;15.5;63.0;17.0;37;True;False;False;False
12;22;0.0;3;True;7.98;61.0;6.0;129;True;False;False;False
5;10;0.0;3;True;23.02;61.0;0.0;192;True;False;False;False
11;9;1.0;1;False;12.68;88.0;7.0;397;True;False;False;False
7;12;0.0;2;True;30.54;56.0;15.0;229;False;True;False;False
12;4;0.0;4;True;2.34;55.0;20.0;9;True;False;False;False
4;5;0.0;0;False;7.98;81.0;6.0;18;False;True;False;False
10;7;0.0;6;False;17.38;83.0;20.0;84;True;False;False;False
10;4;0.0;2;True;11.74;67.0;11.0;7;True;False;False;False
3;19;0.0;2;True;11.74;17.0;0.0;417;True;False;False;False
6;17;0.0;3;True;25.84;32.0;33.0;857;True;False;False;False
2;6;0.0;6;False;2.34;87.0;9.0;5;True;False;False;False
9;9;0.0;0;False;16.44;63.0;7.0;285;True;False;False;False
7;11;0.0;0;False;33.36;39.0;15.0;377;True;False;False;False
5;19;0.0;1;True;19.26;56.0;22.0;546;True;False;False;False
12;23;0.0;1;True;13.62;88.0;17.0;84;True;False;False;False
11;15;0.0;1;True;11.74;35.0;6.0;230;True;False;False;False
11;4;0.0;6;False;4.22;87.0;7.0;6;True;False;False;False
9;4;0.0;5;True;18.32;88.0;7.0;12;False;False;False;True
5;9;0.0;5;True;14.56;41.0;20.0;322;True;False;False;False
1;6;0.0;0;False;-0.48;74.0;15.0;4;False;True;False;False
6;7;0.0;5;True;18.32;83.0;11.0;430;True;False;False;False
10;12;0.0;5;True;17.38;39.0;31.0;387;True;False;False;False
1;12;0.0;6;False;10.8;43.0;15.0;376;True;False;False;False
1;5;0.0;2;True;6.1;100.0;6.0;26;False;True;False;False
6;5;0.0;0;False;15.5;68.0;0.0;12;True;False;False;False
12;12;0.0;6;False;7.04;81.0;6.0;446;False;True;False;False
4;13;0.0;5;True;21.14;43.0;13.0;381;True;False;False;False
12;16;0.0;0;False;5.16;38.0;28.0;133;True;False;False;False
1;14;0.0;5;True;15.5;55.0;37.0;176;True;False;False;False
6;14;0.0;2;True;24.9;30.0;31.0;267;True;False;False;False
2;9;0.0;4;True;1.4;59.0;15.0;238;True;False;False;False
11;21;0.0;2;True;3.28;81.0;19.0;185;True;False;False;False
8;13;0.0;5;True;29.6;41.0;7.0;351;False;True;False;False
9;19;0.0;0;False;21.14;50.0;9.0;403;True;False;False;False
5;17;0.0;3;True;22.08;69.0;7.0;285;False;False;False;True
7;5;0.0;6;False;19.26;88.0;17.0;17;False;False;False;True
6;18;0.0;3;True;20.2;53.0;13.0;782;False;False;False;True
11;20;0.0;2;True;6.1;61.0;15.0;228;True;False;False;False
2;20;0.0;3;True;11.74;88.0;11.0;97;False;False;False;True
7;13;0.0;1;True;32.42;34.0;15.0;236;True;False;False;False
3;6;0.0;5;True;10.8;50.0;24.0;85;False;True;False;False
2;6;0.0;0;False;3.28;52.0;22.0;5;True;False;False;False
2;1;0.0;2;True;5.16;61.0;9.0;14;True;False;False;False
2;16;0.0;5;True;10.8;87.0;13.0;178;False;False;False;True
4;16;0.0;1;True;18.32;60.0;13.0;347;True;False;False;False
3;7;0.0;4;True;11.74;77.0;24.0;334;True;False;False;False
2;8;0.0;6;False;3.28;87.0;0.0;90;True;False;False;False
11;22;0.0;5;True;6.1;75.0;0.0;163;True;False;False;False
5;4;0.0;1;True;18.32;88.0;20.0;7;False;False;False;True
8;16;0.0;2;True;30.54;43.0;15.0;458;True;False;False;False
12;23;0.0;6;False;10.8;94.0;0.0;162;False;True;False;False
11;17;0.0;5;True;9.86;40.0;22.0;638;True;False;False;False
8;11;0.0;2;True;27.72;66.0;6.0;214;False;True;False;False
5;12;0.0;6;False;25.84;58.0;7.0;550;True;False;False;False
1;13;1.0;1;False;3.28;41.0;28.0;228;False;True;False;False
8;2;0.0;0;False;21.14;69.0;6.0;119;False;True;False;False
11;19;0.0;2;True;10.8;71.0;0.0;384;False;True;False;False
7;15;0.0;5;True;24.9;84.0;20.0;216;False;True;False;False
8;22;0.0;0;False;21.14;88.0;6.0;114;True;False;False;False
6;6;0.0;5;True;16.44;68.0;6.0;139;True;False;False;False
6;6;0.0;1;True;16.44;88.0;9.0;37;False;False;False;True
5;2;0.0;1;True;20.2;60.0;20.0;2;True;False;False;False
2;5;0.0;3;True;4.22;75.0;6.0;29;True;False;False;False
6;2;0.0;2;True;23.96;65.0;13.0;6;False;True;False;False
11;6;0.0;2;True;6.1;81.0;11.0;100;False;True;False;False
7;8;0.0;6;False;30.54;63.0;13.0;152;True;False;False;False
4;9;0.0;5;True;11.74;41.0;11.0;330;True;False;False;False
1;16;0.0;5;True;1.4;37.0;11.0;174;False;True;False;False
11;21;1.0;4;False;7.98;61.0;6.0;46;True;False;False;False
6;5;0.0;0;False;21.14;69.0;9.0;8;True;False;False;False
12;21;0.0;1;True;4.22;60.0;11.0;90;True;False;False;False
6;23;0.0;6;False;20.2;53.0;20.0;183;True;False;False;False
11;17;0.0;4;True;10.8;50.0;15.0;689;False;False;False;True
1;10;0.0;5;True;3.28;44.0;30.0;103;True;False;False;False
12;14;0.0;3;True;7.98;46.0;0.0;225;False;True;False;False
9;13;0.0;4;True;22.08;44.0;9.0;336;True;False;False;False
6;14;0.0;1;True;30.54;34.0;19.0;259;False;True;False;False
8;15;0.0;1;True;30.54;46.0;9.0;274;True;False;False;False
6;10;0.0;0;False;21.14;43.0;15.0;404;True;False;False;False
4;16;0.0;4;True;15.5;31.0;13.0;402;True;False;False;False
10;23;0.0;3;True;8.92;57.0;6.0;101;True;False;False;False
11;7;0.0;4;True;1.4;64.0;0.0;362;True;False;False;False
9;4;0.0;6;False;20.2;69.0;24.0;6;False;True;False;False
6;9;0.0;6;False;18.32;60.0;17.0;332;True;False;False;False
2;0;0.0;2;True;4.22;65.0;0.0;12;True;False;False;False
5;20;0.0;4;True;16.44;40.0;22.0;374;True;False;False;False
8;9;0.0;3;True;23.96;65.0;0.0;376;True;False;False;False
6;1;0.0;6;False;22.08;53.0;6.0;123;True;False;False;False
10;10;0.0;5;True;19.26;88.0;13.0;224;False;True;False;False
1;5;0.0;0;False;-0.48;74.0;15.0;3;False;False;False;True
4;18;0.0;0;False;8.92;93.0;30.0;39;False;False;False;True
10;7;0.0;4;True;16.44;88.0;13.0;495;False;True;False;False
12;2;0.0;6;False;4.22;81.0;0.0;50;False;True;False;False
2;22;0.0;4;True;6.1;56.0;0.0;107;False;True;False;False
7;16;0.0;1;True;30.54;52.0;9.0;457;True;False;False;False
5;15;0.0;2;True;24.9;61.0;6.0;256;False;True;False;False
3;3;0.0;0;False;11.74;94.0;20.0;18;False;False;False;True
5;6;0.0;4;True;20.2;88.0;11.0;156;False;True;False;False
12;4;0.0;6;False;3.28;75.0;6.0;3;False;True;False;False
3;4;0.0;4;True;14.56;88.0;13.0;5;True;False;False;False
1;22;0.0;4;True;4.22;44.0;28.0;90;False;True;False;False
12;12;0.0;2;True;8.92;53.0;30.0;226;False;True;False;False
9;11;0.0;0;False;23.02;47.0;17.0;585;True;False;False;False
2;9;0.0;5;True;2.34;55.0;11.0;275;True;False;False;False
8;22;0.0;1;True;24.9;84.0;13.0;161;True;False;False;False
1;12;0.0;0;False;0.46;40.0;20.0;234;True;False;False;False
5;3;0.0;4;True;13.62;88.0;15.0;3;True;False;False;False
12;13;0.0;2;True;15.5;42.0;19.0;286;True;False;False;False
8;16;0.0;4;True;32.42;39.0;17.0;417;True;False;False;False
7;1;0.0;2;True;24.9;74.0;9.0;15;True;False;False;False
2;8;0.0;4;True;10.8;87.0;0.0;445;False;False;False;True
1;4;0.0;5;True;2.34;69.0;9.0;3;True;False;False;False
1;9;0.0;3;True;-6.12;45.0;9.0;180;True;False;False;False
1;14;0.0;3;True;7.98;49.0;6.0;160;True;False;False;False
2;17;0.0;6;False;14.56;36.0;19.0;364;True;False;False;False
5;0;0.0;2;True;18.32;88.0;9.0;32;False;True;False;False
12;13;0.0;0;False;7.04;39.0;15.0;186;True;False;False;False
2;10;0.0;6;False;2.34;93.0;7.0;166;False;False;False;True
12;14;0.0;4;True;6.1;42.0;6.0;212;True;False;False;False
11;2;0.0;0;False;5.16;81.0;7.0;73;True;False;False;False
10;9;0.0;3;True;21.14;83.0;13.0;362;False;True;False;False
3;22;0.0;2;True;18.32;60.0;6.0;170;True;False;False;False
8;0;0.0;0;False;23.02;57.0;6.0;187;True;False;False;False
7;10;0.0;4;True;27.72;58.0;13.0;198;True;False;False;False
1;0;0.0;6;False;8.92;50.0;11.0;79;True;False;False;False
12;11;0.0;1;True;14.56;77.0;9.0;233;True;False;False;False
11;18;0.0;5;True;9.86;43.0;22.0;522;False;True;False;False
7;18;0.0;3;True;28.66;38.0;17.0;814;True;False;False;False
11;6;0.0;1;True;8.92;66.0;17.0;131;False;True;False;False
9;0;0.0;6;False;17.38;60.0;15.0;149;True;False;False;False
12;3;0.0;0;False;1.4;51.0;9.0;9;True;False;False;False
2;15;0.0;0;False;6.1;56.0;17.0;272;False;True;False;False
4;10;0.0;5;True;12.68;38.0;28.0;236;True;False;False;False
1;10;0.0;2;True;7.04;57.0;13.0;144;False;True;False;False
5;12;0.0;4;True;24.9;58.0;7.0;289;True;False;False;False
7;4;0.0;0;False;23.96;89.0;7.0;19;False;True;False;False
1;21;0.0;6;False;0.46;43.0;17.0;69;True;False;False;False
4;15;1.0;1;False;29.6;33.0;30.0;275;True;False;False;False
8;17;0.0;3;True;28.66;35.0;15.0;870;True;False;False;False
5;11;0.0;4;True;16.44;48.0;35.0;256;True;False;False;False
12;21;0.0;3;True;7.98;46.0;28.0;198;True;False;False;False
1;1;0.0;5;True;9.86;76.0;20.0;12;False;True;False;False
5;6;0.0;4;True;17.38;73.0;24.0;159;True;False;False;False
7;11;0.0;3;True;34.3;42.0;0.0;183;True;False;False;False
1;23;0.0;2;True;13.62;72.0;26.0;61;True;False;False;False
12;12;0.0;1;True;10.8;87.0;0.0;232;False;True;False;False
3;17;0.0;6;False;14.56;67.0;28.0;543;True;False;False;False
4;1;0.0;2;True;7.04;81.0;9.0;7;False;True;False;False
2;7;0.0;3;True;3.28;70.0;7.0;281;False;True;False;False
6;23;0.0;5;True;23.02;74.0;0.0;174;False;True;False;False
12;10;0.0;4;True;7.04;45.0;19.0;167;True;False;False;False
3;21;0.0;1;True;9.86;25.0;33.0;186;True;False;False;False
11;12;0.0;6;False;6.1;36.0;41.0;199;False;True;False;False
3;14;0.0;0;False;15.5;77.0;6.0;521;False;True;False;False
8;3;0.0;3;True;24.9;84.0;0.0;7;True;False;False;False
5;3;0.0;5;True;13.62;41.0;19.0;13;True;False;False;False
9;21;0.0;1;True;21.14;83.0;15.0;233;False;False;False;True
6;9;0.0;4;True;21.14;61.0;15.0;357;True;False;False;False
5;0;0.0;2;True;15.5;59.0;13.0;35;False;True;False;False
4;8;0.0;2;True;9.86;62.0;9.0;692;True;False;False;False
7;17;0.0;3;True;26.78;70.0;17.0;370;True;False;False;False
11;0;0.0;5;True;7.04;66.0;7.0;65;False;True;False;False
3;0;0.0;2;True;18.32;78.0;6.0;29;False;True;False;False
6;0;0.0;6;False;19.26;56.0;9.0;137;True;False;False;False
11;21;0.0;5;True;7.98;76.0;0.0;199;True;False;False;False
5;18;0.0;5;True;27.72;62.0;13.0;522;True;False;False;False
6;18;0.0;0;False;30.54;38.0;15.0;490;True;False;False;False
8;22;0.0;3;True;23.02;54.0;0.0;235;True;False;False;False
4;23;0.0;4;True;11.74;35.0;13.0;94;True;False;False;False
2;12;0.0;6;False;4.22;81.0;11.0;221;False;True;False;False
1;13;0.0;1;True;2.34;93.0;6.0;37;False;False;False;True
7;4;0.0;1;True;23.02;83.0;0.0;5;True;False;False;False
10;17;0.0;6;False;17.38;37.0;15.0;731;True;False;False;False
2;17;0.0;0;False;8.92;32.0;15.0;287;True;False;False;False
2;5;0.0;2;True;4.22;65.0;7.0;22;False;True;False;False
8;13;0.0;5;True;31.48;36.0;26.0;357;True;False;False;False
7;10;0.0;3;True;34.3;42.0;13.0;138;True;False;False;False
9;13;0.0;3;True;24.9;58.0;15.0;340;True;False;False;False
4;13;0.0;6;False;21.14;33.0;20.0;678;True;False;False;False
7;14;0.0;4;True;35.24;33.0;22.0;241;True;False;False;False
4;23;0.0;3;True;7.98;57.0;20.0;61;True;False;False;False
2;2;0.0;3;True;6.1;56.0;15.0;4;True;False;False;False
5;20;0.0;2;True;23.02;61.0;11.0;335;True;False;False;False
10;7;0.0;6;False;10.8;82.0;0.0;65;True;False;False;False
12;16;0.0;5;True;6.1;39.0;22.0;281;False;True;False;False
6;4;0.0;1;True;17.38;64.0;6.0;8;True;False;False;False
4;7;1.0;1;False;16.44;83.0;9.0;387;True;False;False;False
7;15;0.0;0;False;34.3;37.0;19.0;345;True;False;False;False
5;2;0.0;6;False;22.08;89.0;9.0;64;True;False;False;False
1;22;0.0;2;True;6.1;70.0;6.0;114;True;False;False;False
3;0;0.0;3;True;16.44;88.0;0.0;33;True;False;False;False
2;18;0.0;3;True;18.32;46.0;11.0;526;True;False;False;False
1;17;0.0;6;False;17.38;43.0;9.0;322;False;True;False;False
4;4;0.0;0;False;7.98;81.0;6.0;12;False;True;False;False
1;10;1.0;1;False;-1.42;59.0;13.0;126;False;True;False;False
8;12;0.0;6;False;32.42;40.0;24.0;547;True;False;False;False
9;22;0.0;0;False;23.96;83.0;9.0;166;False;False;False;True
8;19;0.0;1;True;21.14;78.0;13.0;299;False;True;False;False
12;5;0.0;5;True;3.28;60.0;6.0;15;False;True;False;False
8;8;0.0;5;True;24.9;74.0;0.0;690;False;True;False;False
3;12;0.0;4;True;21.14;50.0;9.0;265;False;True;False;False
5;19;0.0;0;False;23.02;50.0;28.0;339;False;True;False;False
3;7;0.0;1;True;13.62;88.0;13.0;354;True;False;False;False
11;5;0.0;3;True;4.22;70.0;9.0;39;False;True;False;False
5;19;1.0;1;False;29.6;55.0;20.0;395;True;False;False;False
4;12;0.0;3;True;20.2;46.0;28.0;283;False;True;False;False
6;15;0.0;4;True;26.78;48.0;20.0;324;True;False;False;False
4;3;0.0;0;False;8.92;87.0;13.0;16;False;True;False;False
9;2;0.0;0;False;16.44;63.0;0.0;89;True;False;False;False
9;18;0.0;0;False;21.14;50.0;11.0;481;True;False;False;False
1;17;0.0;3;True;1.4;40.0;13.0;281;False;True;False;False
4;12;0.0;0;False;14.56;44.0;7.0;584;True;False;False;False
7;5;0.0;2;True;23.02;83.0;9.0;42;True;False;False;False
6;8;0.0;2;True;20.2;78.0;11.0;673;False;True;False;False
7;19;0.0;3;True;27.72;62.0;7.0;516;False;True;False;False
1;14;0.0;1;True;2.34;93.0;13.0;61;False;False;False;True
8;9;0.0;6;False;28.66;65.0;15.0;278;True;False;False;False
11;18;0.0;5;True;13.62;44.0;0.0;208;False;True;False;False
6;0;0.0;5;True;26.78;48.0;9.0;114;True;False;False;False
1;12;0.0;5;True;1.4;34.0;22.0;124;False;True;False;False
3;1;0.0;3;True;8.92;46.0;20.0;8;True;False;False;False
3;8;0.0;6;False;8.92;87.0;13.0;145;False;True;False;False
2;16;0.0;3;True;4.22;81.0;7.0;75;False;False;False;True
4;18;0.0;2;True;20.2;26.0;11.0;800;True;False;False;False
9;16;0.0;0;False;22.08;36.0;15.0;648;True;False;False;False
2;2;0.0;1;True;2.34;75.0;0.0;3;True;False;False;False
7;1;0.0;0;False;23.02;83.0;7.0;158;True;False;False;False
9;12;0.0;1;True;22.08;44.0;26.0;332;True;False;False;False
6;4;0.0;4;True;24.9;84.0;6.0;12;True;False;False;False
4;5;0.0;1;True;10.8;76.0;33.0;24;True;False;False;False
6;17;0.0;6;False;31.48;24.0;0.0;495;True;False;False;False
3;11;0.0;1;True;12.68;44.0;15.0;150;True;False;False;False
1;9;0.0;2;True;0.46;93.0;11.0;195;False;True;False;False
11;19;0.0;4;True;6.1;52.0;13.0;344;True;False;False;False
1;20;0.0;0;False;6.1;39.0;15.0;111;True;False;False;False
4;8;0.0;0;False;10.8;82.0;17.0;51;False;False;False;True
12;14;0.0;2;True;19.26;56.0;15.0;270;False;True;False;False
12;10;0.0;5;True;7.04;42.0;31.0;154;True;False;False;False
6;23;0.0;4;True;29.6;59.0;6.0;146;True;False;False;False
10;20;0.0;6;False;10.8;54.0;6.0;255;True;False;False;False
3;19;0.0;3;True;20.2;56.0;13.0;456;True;False;False;False
9;4;0.0;1;True;12.68;67.0;7.0;8;True;False;False;False
10;20;0.0;1;True;17.38;68.0;0.0;262;False;False;False;True
2;15;0.0;2;True;12.68;38.0;13.0;146;True;False;False;False
11;10;0.0;4;True;7.04;66.0;9.0;153;False;True;False;False
7;14;0.0;2;True;31.48;53.0;15.0;244;False;True;False;False
1;15;0.0;0;False;10.8;37.0;19.0;330;True;False;False;False
11;13;0.0;0;False;17.38;45.0;7.0;686;True;False;False;False
2;4;0.0;4;True;2.34;75.0;30.0;1;False;True;False;False
11;4;0.0;0;False;4.22;65.0;9.0;9;True;False;False;False
7;9;0.0;2;True;26.78;66.0;9.0;331;True;False;False;False
5;12;0.0;6;False;26.78;66.0;15.0;529;True;False;False;False
5;5;0.0;2;True;23.02;78.0;15.0;33;True;False;False;False
8;4;0.0;0;False;25.84;74.0;17.0;14;True;False;False;False
4;23;0.0;5;True;11.74;62.0;6.0;198;True;False;False;False
1;11;1.0;1;False;4.22;35.0;33.0;175;True;False;False;False
10;23;0.0;2;True;14.56;77.0;6.0;84;False;True;False;False
6;10;0.0;6;False;22.08;47.0;13.0;435;True;False;False;False
7;17;0.0;3;True;29.6;31.0;15.0;830;True;False;False;False
4;22;0.0;0;False;7.98;87.0;35.0;13;False;False;False;True
10;16;0.0;0;False;17.38;37.0;15.0;591;True;False;False;False
6;19;0.0;5;True;34.3;47.0;13.0;363;True;False;False;False
12;23;0.0;0;False;8.92;93.0;9.0;33;False;True;False;False
8;3;0.0;4;True;23.96;83.0;6.0;6;True;False;False;False
12;5;0.0;5;True;1.4;69.0;7.0;34;True;False;False;False
7;15;0.0;1;True;29.6;49.0;17.0;236;True;False;False;False
6;16;0.0;0;False;23.02;54.0;20.0;580;True;False;False;False
11;17;0.0;5;True;8.92;50.0;13.0;582;True;False;False;False
6;21;0.0;0;False;25.84;62.0;11.0;253;True;False;False;False
1;23;0.0;0;False;-0.48;43.0;6.0;29;True;False;False;False
8;22;0.0;2;True;22.08;78.0;0.0;232;True;False;False;False
3;6;0.0;2;True;2.34;37.0;13.0;101;True;False;False;False
2;7;0.0;0;False;3.28;75.0;11.0;16;False;True;False;False
6;7;0.0;5;True;16.44;72.0;7.0;428;True;False;False;False
4;5;0.0;1;True;9.86;62.0;17.0;20;True;False;False;False
4;13;0.0;0;False;12.68;62.0;13.0;464;False;True;False;False
2;2;0.0;6;False;7.04;45.0;17.0;38;True;False;False;False
1;8;0.0;1;True;2.34;55.0;6.0;420;False;True;False;False
11;22;0.0;5;True;7.98;71.0;7.0;163;True;False;False;False
10;19;0.0;2;True;14.56;48.0;0.0;531;True;False;False;False
10;23;0.0;0;False;11.74;94.0;24.0;14;False;False;False;True
7;23;0.0;5;True;25.84;45.0;9.0;212;False;True;False;False
7;8;0.0;6;False;19.26;83.0;17.0;112;False;True;False;False
4;6;0.0;3;True;11.74;58.0;0.0;126;False;True;False;False
7;17;0.0;5;True;29.6;36.0;11.0;835;False;True;False;False
9;22;0.0;5;True;19.26;53.0;15.0;220;False;True;False;False
4;15;0.0;0;False;24.9;39.0;26.0;617;True;False;False;False
10;21;0.0;1;True;17.38;73.0;9.0;218;False;True;False;False
8;4;0.0;5;True;24.9;84.0;19.0;7;False;False;False;True
8;18;0.0;6;False;26.78;37.0;11.0;554;True;False;False;False
3;0;0.0;3;True;8.92;40.0;19.0;30;True;False;False;False
3;0;0.0;0;False;4.22;44.0;6.0;69;True;False;False;False
2;9;0.0;6;False;2.34;93.0;7.0;90;False;False;False;True
11;9;0.0;2;True;7.04;81.0;22.0;110;False;False;False;True
10;0;1.0;1;False;9.86;76.0;19.0;51;True;False;False;False
10;17;0.0;3;True;24.9;65.0;0.0;917;True;False;False;False
4;1;1.0;1;False;21.14;61.0;24.0;28;True;False;False;False
8;21;0.0;4;True;26.78;48.0;13.0;356;True;False;False;False
4;1;0.0;5;True;8.92;62.0;9.0;38;True;False;False;False
5;18;0.0;4;True;23.02;27.0;11.0;868;True;False;False;False
5;22;0.0;6;False;18.32;68.0;9.0;274;True;False;False;False
4;22;0.0;6;False;14.56;20.0;13.0;182;True;False;False;False
12;1;0.0;1;True;9.86;87.0;7.0;15;False;True;False;False
9;7;0.0;2;True;12.68;77.0;13.0;556;True;False;False;False
10;21;0.0;0;False;18.32;73.0;30.0;196;True;False;False;False
8;15;0.0;6;False;27.72;37.0;15.0;596;True;False;False;False
10;10;0.0;0;False;14.56;51.0;28.0;434;False;True;False;False
9;4;0.0;2;True;11.74;71.0;9.0;9;True;False;False;False
2;3;0.0;0;False;6.1;36.0;15.0;15;False;True;False;False
1;15;0.0;2;True;17.38;26.0;30.0;177;True;False;False;False
8;10;0.0;3;True;24.9;61.0;6.0;225;True;False;False;False
7;19;0.0;2;True;26.78;62.0;24.0;614;False;False;False;True
11;12;0.0;3;True;7.98;46.0;0.0;240;True;False;False;False
8;17;0.0;5;True;29.6;52.0;19.0;730;True;False;False;False
10;8;0.0;5;True;11.74;71.0;6.0;745;True;False;False;False
8;0;0.0;4;True;23.02;69.0;0.0;76;True;False;False;False
11;9;0.0;2;True;4.22;60.0;11.0;363;True;False;False;False
12;14;0.0;0;False;6.1;36.0;31.0;160;True;False;False;False
8;7;0.0;5;True;22.08;89.0;6.0;421;False;True;False;False
8;19;0.0;1;True;28.66;59.0;13.0;640;True;False;False;False
8;15;0.0;5;True;29.6;52.0;30.0;324;True;False;False;False
8;13;0.0;6;False;25.84;51.0;24.0;517;False;True;False;False
12;1;0.0;3;True;5.16;61.0;15.0;21;True;False;False;False
8;18;0.0;5;True;30.54;38.0;17.0;669;False;True;False;False
11;4;0.0;3;True;5.16;87.0;7.0;10;True;False;False;False
12;3;0.0;6;False;8.92;93.0;7.0;29;False;True;False;False
3;23;0.0;6;False;12.68;94.0;19.0;105;False;True;False;False
10;5;0.0;5;True;8.92;81.0;6.0;35;True;False;False;False
9;16;0.0;1;True;19.26;30.0;17.0;516;True;False;False;False
12;12;0.0;1;True;16.44;68.0;11.0;268;True;False;False;False
8;0;0.0;0;False;22.08;73.0;9.0;120;False;True;False;False
4;17;0.0;5;True;16.44;23.0;28.0;655;True;False;False;False
1;22;0.0;0;False;13.62;55.0;28.0;66;True;False;False;False
4;0;0.0;6;False;9.86;43.0;11.0;103;True;False;False;False
8;3;0.0;3;True;21.14;73.0;7.0;9;True;False;False;False
4;20;0.0;4;True;18.32;49.0;15.0;404;True;False;False;False
10;15;0.0;1;True;21.14;43.0;9.0;329;False;True;False;False
12;13;0.0;2;True;9.86;50.0;15.0;254;False;True;False;False
5;2;0.0;0;False;22.08;73.0;15.0;61;True;False;False;False
9;19;0.0;6;False;16.44;55.0;11.0;470;True;False;False;False
4;4;0.0;3;True;15.5;42.0;19.0;7;False;True;False;False
4;12;0.0;2;True;17.38;22.0;19.0;259;True;False;False;False
11;6;0.0;5;True;4.22;65.0;7.0;131;True;False;False;False
7;20;0.0;0;False;25.84;79.0;17.0;294;True;False;False;False
1;0;0.0;0;False;-0.48;80.0;20.0;52;True;False;False;False
10;18;0.0;3;True;24.9;65.0;0.0;810;True;False;False;False
7;15;0.0;5;True;35.24;29.0;13.0;285;True;False;False;False
9;21;0.0;5;True;24.9;74.0;11.0;301;True;False;False;False
1;20;0.0;0;False;6.1;52.0;11.0;126;True;False;False;False
9;11;0.0;2;True;26.78;70.0;19.0;198;False;True;False;False
10;4;0.0;1;True;9.86;66.0;0.0;7;True;False;False;False
5;21;0.0;0;False;18.32;73.0;13.0;203;True;False;False;False
2;4;0.0;0;False;3.28;87.0;9.0;9;False;True;False;False
8;4;0.0;0;False;22.08;89.0;13.0;16;False;True;False;False
10;19;0.0;4;True;23.02;57.0;7.0;534;True;False;False;False
