month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count
2;16;0.0;2;True;0;8.92;46.0;28.0;254
10;18;0.0;5;True;1;18.32;78.0;9.0;665
9;13;0.0;5;True;0;29.6;59.0;17.0;354
11;0;0.0;0;False;1;6.1;70.0;11.0;129
11;20;0.0;2;True;1;9.86;76.0;0.0;235
2;12;0.0;4;True;0;15.5;42.0;17.0;224
3;0;0.0;1;True;0;14.56;82.0;7.0;23
7;17;0.0;6;False;3;24.9;79.0;11.0;458
9;10;0.0;2;True;0;18.32;52.0;20.0;170
5;15;0.0;0;False;1;24.9;39.0;28.0;502
5;13;0.0;4;True;0;26.78;35.0;9.0;293
7;6;0.0;6;False;3;19.26;88.0;17.0;15
3;22;0.0;4;True;0;9.86;50.0;17.0;126
6;2;0.0;2;True;1;20.2;78.0;9.0;15
5;15;0.0;1;True;1;21.14;73.0;11.0;196
1;13;0.0;0;False;0;1.4;34.0;19.0;224
4;13;0.0;3;True;1;20.2;46.0;17.0;251
12;17;0.0;2;True;0;10.8;47.0;30.0;572
6;6;0.0;2;True;1;20.2;78.0;7.0;161
5;17;0.0;3;True;0;26.78;48.0;6.0;839
6;14;0.0;2;True;1;19.26;46.0;11.0;276
8;6;0.0;5;True;3;22.08;89.0;20.0;44
11;13;0.0;2;True;1;12.68;58.0;0.0;267
4;20;0.0;6;False;1;9.86;66.0;0.0;102
4;1;0.0;6;False;0;10.8;58.0;9.0;70
1;20;0.0;2;True;0;10.8;58.0;7.0;238
1;9;0.0;4;True;1;6.1;81.0;0.0;274
3;10;0.0;5;True;1;10.8;87.0;6.0;180
7;12;1.0;3;False;0;32.42;41.0;15.0;494
12;11;0.0;4;True;0;4.22;48.0;11.0;178
11;13;0.0;5;True;1;10.8;40.0;11.0;262
10;10;0.0;6;False;0;16.44;52.0;9.0;423
12;6;0.0;1;True;1;9.86;94.0;11.0;123
1;5;1.0;1;False;0;-2.36;54.0;6.0;6
10;17;0.0;4;True;0;15.5;39.0;19.0;827
9;19;0.0;5;True;3;21.14;50.0;17.0;508
3;5;0.0;5;True;3;10.8;66.0;19.0;29
4;23;0.0;4;True;0;15.5;88.0;11.0;112
6;8;0.0;0;False;0;22.08;73.0;6.0;181
10;10;0.0;6;False;0;17.38;73.0;19.0;479
12;23;0.0;1;True;3;11.74;94.0;15.0;47
10;17;0.0;0;False;3;10.8;82.0;15.0;157
11;16;0.0;4;True;0;11.74;16.0;26.0;339
2;22;0.0;2;True;0;7.98;46.0;7.0;101
12;19;0.0;3;True;3;6.1;87.0;13.0;35
3;13;0.0;3;True;0;23.02;27.0;15.0;254
2;3;0.0;6;False;0;6.1;45.0;20.0;7
2;10;0.0;3;True;0;10.8;62.0;9.0;133
11;13;0.0;4;True;0;9.86;32.0;9.0;224
2;19;0.0;3;True;0;9.86;43.0;11.0;311
7;4;0.0;3;True;0;22.08;65.0;15.0;4
6;6;0.0;5;True;1;24.9;61.0;11.0;163
11;16;0.0;6;False;0;5.16;38.0;30.0;170
3;0;0.0;2;True;0;7.04;26.0;35.0;10
12;0;0.0;1;True;0;0.46;55.0;13.0;34
2;0;0.0;4;True;0;13.62;59.0;9.0;31
8;19;0.0;3;True;0;26.78;66.0;17.0;652
10;19;0.0;1;True;0;16.44;52.0;7.0;514
8;2;0.0;4;True;0;23.02;83.0;6.0;11
3;12;0.0;5;True;1;23.02;61.0;15.0;471
6;6;0.0;2;True;0;14.56;82.0;17.0;184
5;0;0.0;4;True;3;15.5;77.0;11.0;33
8;13;0.0;2;True;1;29.6;52.0;13.0;253
8;21;0.0;2;True;0;26.78;62.0;15.0;308
9;12;0.0;6;False;0;29.6;55.0;33.0;694
12;7;1.0;2;False;1;2.34;93.0;11.0;6
7;19;0.0;1;True;0;26.78;55.0;11.0;631
3;2;0.0;1;True;0;13.62;88.0;11.0;8
10;15;1.0;1;False;3;11.74;58.0;13.0;370
9;8;0.0;2;True;1;23.02;83.0;37.0;672
9;21;0.0;0;False;0;20.2;46.0;15.0;206
12;1;0.0;6;False;0;4.22;81.0;0.0;69
1;18;0.0;6;False;0;17.38;45.0;9.0;297
8;3;0.0;6;False;0;25.84;84.0;9.0;30
10;15;0.0;3;True;0;20.2;40.0;11.0;319
10;13;0.0;3;True;0;18.32;49.0;0.0;297
1;22;0.0;3;True;3;7.98;87.0;13.0;49
1;17;0.0;2;True;0;11.74;67.0;6.0;515
1;8;1.0;1;False;0;-3.3;58.0;11.0;78
6;14;0.0;0;False;0;31.48;30.0;20.0;551
12;10;0.0;0;False;0;4.22;41.0;39.0;122
8;12;0.0;3;True;1;29.6;52.0;0.0;280
8;11;0.0;1;True;0;26.78;66.0;13.0;229
3;17;0.0;4;True;0;18.32;35.0;20.0;600
2;21;0.0;3;True;3;3.28;87.0;13.0;129
4;17;0.0;4;True;0;20.2;43.0;6.0;748
11;9;0.0;2;True;1;7.04;81.0;9.0;268
9;9;0.0;1;True;0;19.26;68.0;9.0;299
2;8;0.0;0;False;1;3.28;75.0;11.0;62
6;19;0.0;2;True;0;19.26;46.0;17.0;513
3;4;0.0;1;True;0;12.68;82.0;11.0;4
9;16;0.0;6;False;0;21.14;41.0;17.0;722
9;17;0.0;0;False;0;27.72;66.0;6.0;503
10;7;0.0;2;True;0;9.86;83.0;17.0;362
7;5;0.0;4;True;1;25.84;70.0;7.0;40
8;4;0.0;5;True;0;22.08;73.0;11.0;9
2;19;0.0;3;True;0;17.38;52.0;19.0;335
12;5;0.0;1;True;0;-0.48;64.0;13.0;9
7;22;0.0;0;False;0;30.54;43.0;9.0;151
4;19;0.0;4;True;1;17.38;77.0;15.0;464
1;2;1.0;1;False;0;8.92;34.0;30.0;7
10;8;0.0;0;False;1;15.5;59.0;37.0;173
12;14;1.0;2;False;0;9.86;46.0;20.0;126
9;13;0.0;5;True;0;24.9;54.0;11.0;421
1;3;0.0;0;False;0;7.98;42.0;9.0;32
1;12;0.0;0;False;0;10.8;62.0;19.0;201
6;20;0.0;6;False;0;27.72;35.0;15.0;363
7;19;0.0;0;False;0;27.72;55.0;11.0;443
5;7;0.0;5;True;0;13.62;82.0;7.0;515
7;20;0.0;4;True;0;26.78;48.0;15.0;514
2;0;0.0;6;False;0;7.98;42.0;11.0;86
7;9;0.0;1;True;0;28.66;46.0;17.0;295
2;8;0.0;0;False;1;3.28;56.0;13.0;56
2;11;0.0;5;True;0;8.92;62.0;28.0;142
3;3;0.0;0;False;0;3.28;60.0;9.0;66
5;16;0.0;6;False;0;28.66;55.0;17.0;504
11;10;0.0;3;True;0;7.04;45.0;24.0;171
2;12;0.0;4;True;0;11.74;82.0;0.0;148
10;9;0.0;6;False;0;8.92;50.0;6.0;266
3;8;0.0;1;True;0;12.68;62.0;15.0;657
2;17;0.0;4;True;0;7.98;34.0;9.0;399
5;11;0.0;1;True;1;17.38;73.0;13.0;213
3;13;0.0;4;True;0;19.26;32.0;17.0;211
2;1;0.0;6;False;3;5.16;81.0;9.0;45
10;16;0.0;4;True;0;15.5;36.0;9.0;481
11;23;0.0;6;False;0;8.92;71.0;7.0;146
10;13;0.0;2;True;0;16.44;45.0;19.0;328
4;7;0.0;3;True;1;15.5;39.0;13.0;418
10;23;0.0;0;False;1;18.32;68.0;19.0;105
2;3;0.0;3;True;0;12.68;44.0;13.0;3
12;23;0.0;3;True;3;4.22;87.0;20.0;10
10;0;0.0;1;True;0;10.8;62.0;0.0;31
5;23;0.0;5;True;0;17.38;37.0;13.0;180
1;5;0.0;5;True;1;1.4;80.0;9.0;13
9;12;0.0;6;False;0;21.14;41.0;20.0;682
4;2;0.0;4;True;0;13.62;33.0;30.0;18
7;18;0.0;2;True;0;27.72;62.0;22.0;877
7;12;0.0;0;False;1;24.9;70.0;7.0;504
12;4;0.0;3;True;0;15.5;63.0;30.0;10
11;11;0.0;0;False;1;4.22;41.0;15.0;204
12;18;0.0;0;False;0;6.1;45.0;11.0;93
7;19;0.0;1;True;0;30.54;52.0;11.0;665
2;16;0.0;1;True;0;17.38;26.0;30.0;286
4;1;0.0;0;False;1;8.92;81.0;9.0;42
6;11;0.0;6;False;0;27.72;48.0;15.0;516
8;15;0.0;2;True;0;29.6;52.0;0.0;306
2;15;0.0;6;False;0;7.04;29.0;28.0;232
2;21;0.0;0;False;0;5.16;56.0;7.0;66
2;4;0.0;6;False;0;4.22;70.0;0.0;7
3;0;0.0;4;True;1;11.74;94.0;0.0;11
8;17;0.0;4;True;0;30.54;34.0;15.0;844
4;7;0.0;1;True;0;7.98;66.0;26.0;306
6;18;0.0;5;True;0;25.84;39.0;15.0;693
3;9;0.0;1;True;0;13.62;47.0;19.0;282
6;5;0.0;0;False;0;17.38;68.0;9.0;17
6;16;0.0;6;False;0;34.3;29.0;11.0;373
1;7;0.0;6;False;0;2.34;75.0;0.0;31
7;20;0.0;6;False;0;34.3;37.0;11.0;276
2;3;1.0;1;False;1;3.28;81.0;13.0;8
3;23;0.0;0;False;0;10.8;50.0;11.0;52
2;9;0.0;3;True;3;6.1;81.0;11.0;38
6;6;0.0;3;True;1;22.08;89.0;6.0;165
4;13;1.0;1;False;0;26.78;45.0;20.0;263
9;2;0.0;3;True;0;16.44;72.0;6.0;11
1;3;0.0;2;True;0;-0.48;55.0;19.0;2
11;5;0.0;6;False;0;4.22;41.0;22.0;3
12;5;0.0;4;True;1;4.22;56.0;11.0;33
6;21;0.0;4;True;0;22.08;65.0;11.0;337
8;18;0.0;0;False;1;22.08;89.0;6.0;264
4;11;0.0;1;True;1;7.04;70.0;24.0;101
2;8;0.0;3;True;3;8.92;73.0;7.0;520
10;10;1.0;1;False;1;9.86;68.0;9.0;298
4;6;0.0;3;True;0;7.98;66.0;0.0;106
7;12;0.0;5;True;3;23.96;83.0;11.0;274
5;1;0.0;3;True;3;22.08;89.0;13.0;4
4;15;0.0;5;True;0;17.38;28.0;17.0;352
3;9;0.0;0;False;1;10.8;94.0;17.0;118
2;16;0.0;4;True;3;7.98;81.0;0.0;118
9;14;0.0;2;True;3;20.2;94.0;31.0;143
6;18;0.0;4;True;0;32.42;25.0;15.0;697
11;1;1.0;1;False;0;10.8;76.0;11.0;30
10;10;0.0;2;True;1;12.68;75.0;15.0;164
3;21;0.0;6;False;1;10.8;71.0;22.0;143
12;23;0.0;2;True;0;6.1;52.0;15.0;64
12;21;0.0;6;False;1;5.16;56.0;33.0;60
8;15;0.0;5;True;0;32.42;30.0;31.0;383
5;13;0.0;3;True;0;25.84;42.0;0.0;350
4;9;0.0;1;True;1;6.1;75.0;26.0;272
11;18;0.0;0;False;0;8.92;43.0;15.0;237
2;19;0.0;2;True;0;8.92;46.0;20.0;304
11;23;0.0;4;True;0;7.98;46.0;24.0;87
9;2;0.0;2;True;0;14.56;77.0;11.0;6
11;21;0.0;3;True;0;6.1;39.0;11.0;223
1;11;0.0;5;True;0;3.28;38.0;41.0;114
3;14;0.0;2;True;0;7.04;36.0;15.0;136
5;8;0.0;4;True;0;16.44;55.0;30.0;634
9;2;0.0;0;False;0;16.44;48.0;17.0;95
12;18;0.0;1;True;1;10.8;94.0;6.0;507
3;10;0.0;5;True;1;7.98;36.0;33.0;159
10;5;0.0;1;True;0;9.86;76.0;6.0;46
6;4;0.0;2;True;3;15.5;82.0;13.0;5
12;17;0.0;5;True;1;4.22;56.0;22.0;321
5;4;0.0;2;True;1;18.32;88.0;11.0;7
8;11;0.0;5;True;1;31.48;49.0;19.0;263
3;10;0.0;6;False;1;10.8;87.0;0.0;168
3;5;0.0;0;False;1;7.98;46.0;15.0;5
10;6;0.0;6;False;0;11.74;71.0;0.0;31
8;8;0.0;4;True;0;25.84;74.0;7.0;739
5;12;0.0;4;True;0;20.2;43.0;13.0;348
6;1;0.0;1;True;0;17.38;77.0;15.0;14
11;14;0.0;2;True;0;9.86;46.0;26.0;203
1;21;0.0;6;False;0;8.92;29.0;24.0;127
9;3;0.0;5;True;1;20.2;83.0;9.0;7
1;9;1.0;1;False;0;3.28;35.0;0.0;68
8;22;0.0;4;True;0;26.78;70.0;13.0;262
5;2;0.0;3;True;1;20.2;83.0;11.0;12
3;15;0.0;1;True;0;14.56;29.0;41.0;223
4;13;0.0;2;True;0;21.14;29.0;17.0;239
11;7;0.0;0;False;1;2.34;51.0;7.0;21
9;15;0.0;6;False;0;20.2;43.0;17.0;727
6;14;0.0;0;False;0;22.08;53.0;0.0;582
12;7;0.0;4;True;0;3.28;70.0;15.0;90
1;18;0.0;2;True;0;10.8;62.0;6.0;423
3;13;0.0;0;False;0;8.92;37.0;24.0;364
3;11;0.0;5;True;1;8.92;34.0;24.0;187
6;6;0.0;5;True;1;26.78;66.0;0.0;122
12;18;0.0;2;True;0;15.5;63.0;15.0;731
12;22;0.0;4;True;1;3.28;60.0;19.0;44
12;23;1.0;2;False;1;5.16;65.0;17.0;30
8;17;0.0;3;True;3;26.78;55.0;15.0;783
2;20;0.0;1;True;0;6.1;42.0;11.0;214
10;11;0.0;4;True;1;24.9;70.0;7.0;214
9;3;0.0;6;False;0;18.32;83.0;19.0;45
1;9;0.0;3;True;0;3.28;70.0;17.0;236
3;7;0.0;2;True;0;2.34;37.0;13.0;286
6;5;0.0;0;False;0;21.14;69.0;6.0;13
2;4;0.0;0;False;0;3.28;41.0;13.0;6
4;9;0.0;2;True;0;10.8;47.0;24.0;308
3;0;0.0;4;True;0;17.38;49.0;9.0;60
8;3;0.0;5;True;0;22.08;65.0;7.0;6
2;6;0.0;5;True;1;5.16;96.0;9.0;71
3;12;0.0;6;False;0;6.1;33.0;22.0;329
4;5;0.0;2;True;0;7.98;71.0;9.0;24
8;17;0.0;0;False;0;22.08;89.0;15.0;233
7;8;0.0;5;True;0;27.72;66.0;6.0;676
12;1;0.0;5;True;1;3.28;70.0;13.0;28
10;6;0.0;1;True;0;12.68;77.0;7.0;155
12;5;0.0;6;False;1;4.22;75.0;0.0;3
10;21;0.0;0;False;3;12.68;88.0;28.0;46
4;3;0.0;6;False;0;8.92;66.0;6.0;32
2;21;0.0;6;False;0;3.28;35.0;22.0;85
7;22;0.0;3;True;0;24.9;58.0;9.0;278
2;12;0.0;5;True;0;7.98;46.0;9.0;216
12;15;0.0;4;True;0;8.92;34.0;9.0;280
5;23;0.0;3;True;3;14.56;82.0;13.0;55
9;2;0.0;6;False;1;17.38;56.0;15.0;92
5;21;0.0;6;False;1;25.84;62.0;13.0;251
1;18;0.0;6;False;1;1.4;75.0;26.0;110
4;18;0.0;5;True;0;16.44;25.0;24.0;654
8;9;0.0;1;True;0;23.02;83.0;7.0;342
8;19;0.0;6;False;1;23.02;89.0;7.0;275
1;16;0.0;2;True;0;11.74;38.0;24.0;240
7;13;0.0;2;True;0;35.24;31.0;13.0;221
7;18;0.0;0;False;0;28.66;62.0;7.0;253
5;7;0.0;0;False;3;16.44;83.0;11.0;36
2;12;0.0;2;True;1;6.1;52.0;15.0;172
6;2;0.0;5;True;0;18.32;83.0;7.0;15
10;11;0.0;1;True;0;18.32;37.0;11.0;211
6;19;0.0;3;True;0;24.9;34.0;26.0;671
1;1;0.0;5;True;0;2.34;75.0;0.0;8
6;11;0.0;2;True;0;23.02;69.0;9.0;230
5;23;0.0;3;True;0;23.02;65.0;7.0;160
1;5;0.0;0;False;0;5.16;81.0;7.0;5
8;9;0.0;4;True;0;25.84;54.0;7.0;337
1;19;0.0;5;True;1;1.4;37.0;7.0;192
6;18;0.0;6;False;0;33.36;35.0;0.0;339
11;23;0.0;0;False;0;2.34;69.0;6.0;41
3;15;0.0;3;True;0;24.9;24.0;0.0;283
3;6;0.0;4;True;0;11.74;77.0;17.0;109
1;7;0.0;4;True;1;5.16;81.0;6.0;239
4;5;0.0;5;True;0;7.04;53.0;22.0;23
7;18;0.0;4;True;1;34.3;39.0;22.0;607
1;6;0.0;2;True;0;5.16;52.0;11.0;104
1;11;0.0;4;True;1;7.98;81.0;7.0;119
9;17;0.0;6;False;3;19.26;83.0;13.0;171
1;10;0.0;2;True;0;-0.48;47.0;31.0;60
3;12;0.0;1;True;1;4.22;52.0;0.0;137
7;19;0.0;5;True;0;30.54;52.0;13.0;516
3;5;0.0;2;True;1;16.44;94.0;0.0;20
11;11;0.0;5;True;0;10.8;47.0;20.0;251
7;6;0.0;2;True;0;24.9;65.0;9.0;154
2;21;0.0;3;True;1;14.56;33.0;19.0;239
11;2;0.0;0;False;0;7.04;87.0;7.0;70
8;22;0.0;4;True;1;23.02;69.0;15.0;259
8;18;0.0;0;False;0;28.66;35.0;7.0;491
1;20;0.0;4;True;0;6.1;49.0;0.0;177
3;4;0.0;1;True;0;7.98;61.0;13.0;3
6;20;0.0;6;False;0;30.54;52.0;11.0;292
12;21;0.0;0;False;0;3.28;70.0;0.0;42
6;3;0.0;6;False;0;18.32;73.0;17.0;26
7;5;0.0;1;True;1;23.02;83.0;15.0;28
6;17;0.0;3;True;0;30.54;24.0;26.0;843
11;23;0.0;3;True;0;4.22;48.0;9.0;78
4;14;0.0;3;True;3;12.68;72.0;7.0;51
12;2;1.0;2;False;1;4.22;87.0;11.0;7
8;1;0.0;3;True;0;23.02;83.0;6.0;33
7;20;0.0;2;True;0;26.78;66.0;11.0;523
11;8;0.0;3;True;1;4.22;60.0;19.0;601
7;22;0.0;3;True;0;27.72;58.0;6.0;288
4;8;0.0;0;False;1;8.92;76.0;6.0;125
9;1;0.0;2;True;0;15.5;63.0;0.0;10
10;23;0.0;3;True;1;19.26;68.0;6.0;123
3;12;0.0;0;False;1;12.68;88.0;9.0;503
11;12;0.0;1;True;0;8.92;43.0;22.0;244
9;7;0.0;2;True;1;22.08;89.0;30.0;356
4;16;1.0;1;False;0;29.6;33.0;31.0;358
9;17;0.0;0;False;0;21.14;35.0;19.0;575
3;23;0.0;1;True;1;18.32;78.0;9.0;54
4;18;0.0;1;True;0;17.38;34.0;20.0;646
11;0;0.0;3;True;1;4.22;75.0;17.0;23
12;11;0.0;2;True;0;14.56;63.0;15.0;269
10;19;0.0;6;False;1;16.44;72.0;15.0;300
10;18;0.0;4;True;1;18.32;64.0;22.0;788
3;15;0.0;4;True;0;16.44;39.0;24.0;307
9;1;0.0;3;True;0;19.26;64.0;22.0;29
11;2;0.0;0;False;0;2.34;44.0;24.0;28
6;23;0.0;5;True;3;30.54;63.0;13.0;48
6;14;0.0;0;False;0;23.96;36.0;22.0;678
9;1;0.0;3;True;1;17.38;68.0;17.0;12
9;14;0.0;4;True;0;25.84;39.0;9.0;274
8;23;0.0;6;False;0;27.72;66.0;20.0;222
4;0;0.0;3;True;0;12.68;38.0;0.0;36
5;18;0.0;4;True;0;25.84;54.0;22.0;752
12;8;0.0;0;False;3;10.8;87.0;11.0;69
9;7;0.0;2;True;1;23.96;89.0;7.0;493
7;15;0.0;2;True;0;30.54;49.0;20.0;285
9;8;0.0;4;True;3;24.9;79.0;0.0;646
1;8;0.0;5;True;0;3.28;52.0;24.0;419
5;1;0.0;4;True;1;13.62;88.0;7.0;24
1;3;0.0;0;False;0;4.22;28.0;13.0;21
7;2;0.0;2;True;0;24.9;74.0;9.0;16
11;4;0.0;6;False;0;4.22;41.0;30.0;3
3;7;0.0;0;False;1;10.8;94.0;22.0;39
2;0;0.0;4;True;1;3.28;87.0;11.0;26
3;17;0.0;3;True;0;20.2;69.0;6.0;729
4;19;0.0;2;True;0;16.44;20.0;24.0;479
4;9;0.0;4;True;0;10.8;37.0;17.0;351
12;18;0.0;0;False;3;8.92;93.0;6.0;198
10;12;1.0;1;False;1;11.74;63.0;11.0;341
11;5;0.0;4;True;1;6.1;61.0;15.0;37
3;9;0.0;5;True;1;7.98;42.0;35.0;284
3;14;0.0;0;False;0;8.92;34.0;24.0;332
6;10;0.0;5;True;0;29.6;52.0;24.0;185
5;18;0.0;0;False;0;27.72;58.0;20.0;518
8;9;0.0;2;True;1;24.9;74.0;9.0;327
7;9;0.0;3;True;0;25.84;37.0;20.0;342
3;7;0.0;1;True;0;12.68;72.0;13.0;370
4;4;0.0;2;True;0;7.98;71.0;9.0;2
5;11;0.0;2;True;1;20.2;78.0;0.0;189
7;19;0.0;6;False;0;23.96;83.0;0.0;338
1;2;0.0;6;False;0;8.92;50.0;7.0;38
2;22;0.0;4;True;0;7.04;49.0;28.0;109
8;9;0.0;2;True;1;24.9;79.0;11.0;395
8;22;0.0;2;True;0;24.9;54.0;0.0;216
4;11;0.0;2;True;0;20.2;33.0;28.0;239
9;16;0.0;3;True;0;21.14;35.0;0.0;466
2;11;1.0;1;False;0;4.22;48.0;24.0;208
7;0;0.0;2;True;0;24.9;70.0;6.0;69
12;4;0.0;1;True;3;8.92;100.0;0.0;5
9;23;0.0;2;True;0;20.2;56.0;22.0;98
5;9;0.0;2;True;0;25.84;70.0;17.0;257
10;22;0.0;5;True;1;16.44;83.0;9.0;217
3;18;0.0;2;True;0;20.2;69.0;17.0;801
2;17;0.0;2;True;0;11.74;26.0;6.0;530
7;12;0.0;3;True;1;28.66;43.0;0.0;292
2;10;0.0;0;False;0;4.22;41.0;11.0;188
5;0;0.0;4;True;0;20.2;83.0;6.0;56
4;21;0.0;0;False;0;16.44;48.0;9.0;204
12;14;0.0;5;True;1;6.1;49.0;9.0;261
7;2;0.0;5;True;0;24.9;79.0;9.0;26
6;0;0.0;6;False;1;18.32;83.0;9.0;86
12;6;0.0;0;False;1;3.28;52.0;28.0;8
5;18;0.0;1;True;1;19.26;83.0;0.0;300
1;19;0.0;0;False;0;7.04;49.0;13.0;112
1;15;0.0;5;True;0;4.22;33.0;39.0;138
3;14;0.0;4;True;1;21.14;43.0;43.0;203
3;17;0.0;2;True;0;8.92;34.0;19.0;446
1;5;0.0;2;True;0;-1.42;54.0;13.0;12
10;2;0.0;4;True;0;11.74;50.0;9.0;11
11;19;0.0;3;True;1;6.1;56.0;20.0;319
12;5;0.0;3;True;1;2.34;69.0;19.0;11
2;18;0.0;1;True;0;7.98;25.0;17.0;405
7;12;0.0;0;False;0;27.72;55.0;22.0;511
9;21;0.0;4;True;3;21.14;83.0;20.0;253
5;1;0.0;4;True;0;20.2;88.0;6.0;30
3;19;0.0;2;True;0;19.26;73.0;9.0;555
9;10;0.0;0;False;0;19.26;46.0;11.0;479
12;23;0.0;4;True;1;3.28;60.0;17.0;26
3;10;0.0;2;True;0;17.38;88.0;13.0;163
7;11;0.0;1;True;1;29.6;52.0;11.0;198
11;8;0.0;5;True;0;7.04;57.0;7.0;687
1;4;0.0;3;True;0;7.98;46.0;35.0;1
1;21;0.0;2;True;0;7.04;66.0;6.0;116
6;3;0.0;5;True;0;18.32;83.0;11.0;5
7;18;0.0;0;False;0;33.36;32.0;24.0;370
8;0;0.0;4;True;0;22.08;78.0;0.0;60
6;18;0.0;3;True;0;25.84;32.0;30.0;744
12;16;0.0;3;True;3;4.22;87.0;24.0;13
12;20;0.0;0;False;1;11.74;82.0;13.0;154
8;15;0.0;3;True;1;31.48;44.0;13.0;278
12;9;0.0;1;True;1;0.46;64.0;7.0;157
2;2;0.0;2;True;0;10.8;54.0;7.0;3
3;21;0.0;2;True;0;8.92;37.0;11.0;221
11;1;0.0;5;True;0;5.16;81.0;6.0;13
2;19;0.0;0;False;0;6.1;52.0;15.0;69
10;20;0.0;3;True;0;24.9;65.0;0.0;497
5;10;0.0;6;False;0;18.32;49.0;6.0;411
4;8;0.0;0;False;0;10.8;30.0;13.0;84
10;10;0.0;1;True;0;15.5;55.0;0.0;212
11;7;0.0;3;True;1;4.22;56.0;20.0;319
11;6;0.0;3;True;1;4.22;65.0;15.0;136
6;13;0.0;1;True;1;19.26;73.0;9.0;225
3;2;0.0;3;True;0;6.1;56.0;19.0;4
2;18;0.0;0;False;0;7.98;36.0;19.0;216
9;0;0.0;2;True;0;16.44;59.0;7.0;32
3;19;0.0;4;True;0;14.56;39.0;19.0;468
6;14;0.0;4;True;0;33.36;37.0;11.0;176
1;23;1.0;1;False;0;2.34;44.0;17.0;34
7;11;0.0;1;True;1;28.66;55.0;9.0;215
5;4;1.0;1;False;0;20.2;78.0;9.0;6
6;15;0.0;6;False;0;22.08;38.0;17.0;702
9;17;0.0;6;False;0;20.2;38.0;24.0;712
7;0;0.0;0;False;1;20.2;88.0;7.0;113
2;18;0.0;2;True;1;9.86;46.0;20.0;406
5;0;0.0;1;True;3;19.26;88.0;20.0;40
8;20;0.0;1;True;0;26.78;70.0;13.0;416
11;14;0.0;3;True;0;8.92;43.0;9.0;181
7;23;0.0;1;True;1;24.9;65.0;7.0;131
7;7;0.0;6;False;0;22.08;78.0;19.0;48
4;3;0.0;6;False;0;8.92;32.0;17.0;28
12;2;0.0;6;False;1;3.28;70.0;0.0;19
7;2;0.0;0;False;0;30.54;52.0;7.0;70
10;3;0.0;0;False;0;9.86;66.0;6.0;41
6;20;0.0;0;False;0;27.72;48.0;11.0;363
8;3;0.0;3;True;0;21.14;78.0;0.0;7
4;7;0.0;3;True;0;5.16;52.0;9.0;321
11;15;0.0;1;True;0;9.86;40.0;19.0;231
3;18;0.0;2;True;0;11.74;17.0;6.0;644
1;11;0.0;1;True;1;4.22;56.0;6.0;88
1;0;0.0;1;True;1;0.46;86.0;0.0;19
2;16;0.0;0;False;1;7.04;45.0;19.0;212
2;21;0.0;5;True;0;7.98;49.0;7.0;134
3;0;0.0;6;False;0;6.1;36.0;24.0;77
2;6;0.0;5;True;0;1.4;59.0;13.0;64
2;16;0.0;6;False;1;7.98;61.0;11.0;143
6;9;0.0;5;True;0;27.72;55.0;11.0;300
1;7;0.0;5;True;0;4.22;60.0;15.0;177
6;1;0.0;5;True;0;22.08;53.0;15.0;34
8;5;0.0;6;False;1;22.08;73.0;11.0;14
12;15;0.0;3;True;3;4.22;87.0;24.0;13
5;22;0.0;0;False;0;21.14;73.0;22.0;145
11;8;0.0;5;True;1;2.34;80.0;6.0;729
4;2;0.0;3;True;0;7.04;45.0;19.0;2
2;14;0.0;3;True;0;11.74;41.0;24.0;134
3;16;0.0;6;False;1;15.5;63.0;20.0;535
11;10;0.0;2;True;3;6.1;75.0;26.0;94
10;19;0.0;4;True;0;12.68;51.0;9.0;743
12;15;0.0;6;False;0;7.04;33.0;39.0;153
9;10;0.0;1;True;1;21.14;65.0;13.0;202
12;13;0.0;5;True;0;8.92;50.0;15.0;313
4;21;0.0;4;True;0;16.44;55.0;7.0;267
7;2;0.0;2;True;0;25.84;70.0;6.0;7
2;5;0.0;5;True;1;5.16;93.0;11.0;16
8;23;0.0;1;True;1;20.2;83.0;0.0;102
1;14;0.0;0;False;1;-0.48;80.0;11.0;182
5;20;0.0;0;False;0;20.2;64.0;13.0;276
5;11;0.0;3;True;1;19.26;81.0;9.0;184
11;15;0.0;3;True;0;13.62;36.0;6.0;449
11;16;0.0;1;True;0;8.92;43.0;19.0;360
1;7;0.0;2;True;1;0.46;93.0;11.0;222
7;13;0.0;3;True;0;36.18;33.0;0.0;203
8;1;0.0;3;True;0;24.9;61.0;0.0;37
3;15;0.0;5;True;1;25.84;42.0;9.0;472
7;23;0.0;2;True;1;23.02;83.0;11.0;147
2;1;0.0;3;True;0;7.04;49.0;7.0;6
7;9;0.0;6;False;0;28.66;59.0;7.0;337
7;15;0.0;4;True;0;31.48;47.0;6.0;292
9;2;0.0;6;False;0;23.02;89.0;22.0;77
6;21;0.0;6;False;1;22.08;50.0;15.0;290
9;22;0.0;4;True;0;20.2;69.0;9.0;251
2;18;0.0;4;True;3;7.98;87.0;9.0;353
9;8;0.0;1;True;0;15.5;55.0;13.0;750
8;1;0.0;2;True;1;20.2;83.0;9.0;33
4;9;0.0;1;True;0;9.86;54.0;24.0;317
7;22;0.0;0;False;3;26.78;70.0;6.0;122
3;15;0.0;0;False;0;8.92;32.0;35.0;334
1;1;0.0;4;True;0;-1.42;50.0;11.0;5
6;9;0.0;1;True;0;24.9;65.0;9.0;316
