age;job;marital;education;housing;loan;contact;month;day_of_week;campaign;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;nr.employed;subscribed
42;technician;single;high.school;yes;no;telephone;jun;wed;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
70;retired;married;unknown;yes;no;cellular;apr;thu;2.0;nonexistent;-1.8;93.075;-47.1;5099.1;yes
39;unemployed;single;basic.9y;yes;no;telephone;may;tue;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
48;blue-collar;married;high.school;yes;no;telephone;jun;thu;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
51;retired;married;university.degree;yes;yes;telephone;may;fri;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
36;services;married;high.school;no;no;cellular;may;fri;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
28;services;single;high.school;no;no;telephone;may;wed;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
47;technician;married;professional.course;yes;no;cellular;aug;mon;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
35;services;single;basic.4y;no;no;telephone;jun;mon;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
39;blue-collar;divorced;basic.9y;unknown;unknown;telephone;jun;fri;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
38;technician;single;professional.course;no;no;cellular;jul;fri;4.0;nonexistent;1.4;93.918;-42.7;5228.1;no
46;management;married;basic.6y;no;no;cellular;may;mon;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;yes
30;admin.;married;university.degree;no;no;telephone;oct;wed;1.0;nonexistent;-0.1;93.798;-40.4;5195.8;yes
46;blue-collar;single;basic.6y;yes;no;cellular;jul;mon;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
39;admin.;divorced;university.degree;yes;yes;cellular;aug;thu;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
36;unemployed;divorced;high.school;no;yes;cellular;nov;mon;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
45;blue-collar;married;basic.9y;yes;no;cellular;apr;fri;2.0;nonexistent;-1.8;93.075;-47.1;5099.1;no
28;admin.;single;university.degree;no;no;cellular;jul;thu;2.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
36;unemployed;single;basic.9y;yes;no;cellular;nov;thu;4.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
29;technician;single;professional.course;yes;yes;cellular;nov;thu;1.0;failure;-0.1;93.2;-42.0;5195.8;no
47;services;married;high.school;yes;no;cellular;aug;wed;2.0;nonexistent;1.4;93.444;-36.1;5228.1;no
43;blue-collar;married;basic.9y;no;no;telephone;may;tue;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
59;admin.;divorced;university.degree;yes;no;cellular;apr;fri;1.0;failure;-1.8;93.075;-47.1;5099.1;no
26;unemployed;single;university.degree;yes;no;cellular;aug;thu;1.0;success;-1.7;94.027;-38.3;4991.6;yes
31;technician;single;professional.course;no;no;cellular;jun;tue;1.0;failure;-2.9;92.963;-40.8;5076.2;yes
25;admin.;married;high.school;yes;no;telephone;jun;fri;3.0;nonexistent;1.4;94.465;-41.8;5228.1;no
46;blue-collar;married;basic.4y;yes;no;cellular;may;fri;3.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
24;services;single;high.school;no;no;cellular;jul;thu;3.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
50;technician;married;professional.course;yes;no;cellular;nov;thu;1.0;failure;-0.1;93.2;-42.0;5195.8;no
33;unemployed;married;basic.9y;yes;yes;telephone;may;fri;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
52;admin.;married;university.degree;yes;no;cellular;nov;thu;3.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
34;services;single;basic.9y;yes;no;cellular;nov;fri;3.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
54;housemaid;married;basic.9y;no;no;cellular;nov;wed;3.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
46;management;married;university.degree;yes;yes;cellular;may;wed;4.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
43;admin.;married;high.school;yes;no;cellular;may;tue;3.0;failure;-1.8;92.893;-46.2;5099.1;no
41;self-employed;married;university.degree;no;no;telephone;may;tue;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
35;admin.;married;high.school;yes;no;cellular;jul;tue;2.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
37;admin.;married;university.degree;yes;no;telephone;may;thu;2.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
46;admin.;single;university.degree;no;yes;cellular;may;mon;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
32;admin.;married;university.degree;no;yes;telephone;may;fri;2.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
32;admin.;single;professional.course;yes;yes;cellular;may;thu;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;yes
60;management;single;university.degree;yes;yes;cellular;mar;wed;1.0;nonexistent;-1.8;92.843;-50.0;5099.1;yes
61;entrepreneur;married;university.degree;yes;no;cellular;aug;tue;1.0;nonexistent;-2.9;92.201;-31.4;5076.2;yes
54;services;married;high.school;yes;no;telephone;jun;tue;5.0;nonexistent;1.4;94.465;-41.8;5228.1;no
48;admin.;married;high.school;no;no;cellular;aug;thu;2.0;nonexistent;1.4;93.444;-36.1;5228.1;yes
31;blue-collar;divorced;basic.9y;yes;no;cellular;jul;thu;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
37;blue-collar;married;basic.9y;yes;no;telephone;jun;thu;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
55;admin.;single;university.degree;yes;yes;telephone;may;wed;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
27;management;single;high.school;unknown;unknown;telephone;jun;wed;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
32;technician;single;university.degree;yes;no;cellular;aug;tue;2.0;nonexistent;1.4;93.444;-36.1;5228.1;no
24;student;single;high.school;yes;no;cellular;may;wed;1.0;failure;-1.8;92.893;-46.2;5099.1;no
41;blue-collar;married;high.school;yes;yes;cellular;jul;thu;6.0;nonexistent;1.4;93.918;-42.7;5228.1;no
36;services;married;high.school;no;no;cellular;may;fri;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
42;management;married;basic.6y;yes;no;telephone;sep;thu;3.0;nonexistent;-3.4;92.379;-29.8;5017.5;yes
36;technician;married;university.degree;yes;no;cellular;aug;thu;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
41;admin.;married;university.degree;no;no;cellular;apr;tue;1.0;nonexistent;-1.8;93.075;-47.1;5099.1;yes
40;services;married;high.school;yes;no;cellular;apr;fri;2.0;failure;-1.8;93.075;-47.1;5099.1;no
30;admin.;divorced;university.degree;no;yes;cellular;nov;tue;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
57;admin.;married;professional.course;yes;no;cellular;jul;tue;4.0;nonexistent;1.4;93.918;-42.7;5228.1;no
35;admin.;single;basic.4y;unknown;unknown;telephone;jun;fri;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
31;admin.;single;university.degree;yes;no;cellular;mar;mon;1.0;nonexistent;-1.8;92.843;-50.0;5099.1;no
37;technician;married;professional.course;yes;no;telephone;may;thu;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
46;management;married;university.degree;yes;no;cellular;nov;thu;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
42;blue-collar;married;basic.9y;yes;no;cellular;jul;thu;5.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
31;blue-collar;single;high.school;yes;yes;cellular;nov;thu;2.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
38;student;single;unknown;no;yes;cellular;mar;mon;1.0;success;-1.8;93.369;-34.8;5008.7;yes
28;services;married;basic.9y;yes;no;telephone;oct;fri;1.0;failure;-3.4;92.431;-26.9;5017.5;yes
58;self-employed;married;university.degree;yes;no;cellular;may;mon;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
43;blue-collar;married;basic.9y;no;no;cellular;jul;fri;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
32;blue-collar;married;high.school;yes;no;cellular;may;wed;3.0;nonexistent;-1.8;92.893;-46.2;5099.1;yes
30;blue-collar;single;basic.4y;no;no;telephone;may;fri;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
41;management;married;university.degree;no;no;telephone;may;thu;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
31;entrepreneur;married;basic.6y;yes;yes;cellular;jul;mon;1.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
60;admin.;married;university.degree;no;no;cellular;jul;fri;1.0;success;-1.7;94.215;-40.3;4991.6;yes
36;blue-collar;married;high.school;no;no;cellular;jul;mon;1.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
35;admin.;married;university.degree;no;no;telephone;jun;fri;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
53;technician;single;professional.course;no;no;telephone;may;tue;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
31;admin.;single;university.degree;no;no;cellular;may;fri;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
70;retired;married;unknown;yes;yes;cellular;apr;thu;1.0;nonexistent;-1.8;93.075;-47.1;5099.1;no
52;self-employed;divorced;basic.9y;yes;no;cellular;nov;thu;5.0;failure;-0.1;93.2;-42.0;5195.8;no
35;blue-collar;married;basic.9y;no;no;cellular;may;tue;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
48;technician;married;professional.course;yes;no;telephone;may;thu;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
40;unemployed;divorced;university.degree;yes;no;cellular;jul;wed;2.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
38;technician;single;university.degree;yes;no;cellular;jul;tue;1.0;nonexistent;-2.9;92.469;-33.6;5076.2;no
44;admin.;single;high.school;yes;no;telephone;may;thu;4.0;nonexistent;1.1;93.994;-36.4;5191.0;no
37;blue-collar;married;basic.9y;yes;no;cellular;jul;fri;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
32;blue-collar;married;basic.9y;no;no;telephone;may;wed;3.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
28;services;single;university.degree;yes;no;cellular;jul;mon;4.0;nonexistent;-2.9;92.469;-33.6;5076.2;yes
37;admin.;single;university.degree;no;no;telephone;jul;wed;2.0;nonexistent;1.4;93.918;-42.7;5228.1;no
75;retired;married;basic.9y;no;no;cellular;mar;mon;2.0;failure;-1.8;93.369;-34.8;5008.7;yes
56;entrepreneur;married;basic.9y;yes;no;cellular;apr;wed;2.0;nonexistent;-1.8;93.075;-47.1;5099.1;no
39;blue-collar;married;basic.4y;no;no;telephone;may;tue;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
49;services;single;professional.course;yes;no;cellular;aug;tue;3.0;nonexistent;1.4;93.444;-36.1;5228.1;no
62;admin.;married;high.school;no;no;telephone;mar;mon;2.0;nonexistent;-1.8;92.843;-50.0;5099.1;yes
36;technician;married;university.degree;yes;no;cellular;jul;mon;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
45;self-employed;divorced;professional.course;yes;no;telephone;aug;mon;1.0;failure;-1.7;94.027;-38.3;4991.6;no
50;housemaid;married;unknown;yes;no;cellular;jul;wed;2.0;nonexistent;1.4;93.918;-42.7;5228.1;no
70;retired;married;basic.4y;no;no;cellular;apr;wed;2.0;failure;-1.8;93.075;-47.1;5099.1;yes
43;unemployed;married;professional.course;no;no;telephone;jun;tue;5.0;nonexistent;1.4;94.465;-41.8;5228.1;no
56;blue-collar;married;basic.4y;yes;yes;cellular;may;wed;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
28;student;single;high.school;yes;no;cellular;jun;fri;3.0;nonexistent;-2.9;92.963;-40.8;5076.2;yes
26;admin.;divorced;high.school;yes;no;telephone;jun;mon;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
42;entrepreneur;married;high.school;yes;no;cellular;jul;mon;2.0;nonexistent;1.4;93.918;-42.7;5228.1;no
43;admin.;married;high.school;yes;no;cellular;aug;tue;2.0;success;-2.9;92.201;-31.4;5076.2;yes
44;self-employed;divorced;professional.course;yes;no;cellular;jun;thu;1.0;nonexistent;-1.7;94.055;-39.8;4991.6;yes
28;services;single;university.degree;no;no;telephone;jun;mon;1.0;nonexistent;-1.7;94.055;-39.8;4991.6;no
31;blue-collar;married;basic.9y;no;no;cellular;apr;tue;1.0;failure;-1.8;93.075;-47.1;5099.1;yes
47;technician;married;basic.6y;yes;no;cellular;nov;thu;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
31;entrepreneur;married;basic.9y;yes;no;telephone;may;fri;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
38;blue-collar;married;basic.9y;no;no;cellular;jul;fri;1.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
29;technician;divorced;high.school;yes;no;cellular;jul;wed;2.0;nonexistent;1.4;93.918;-42.7;5228.1;no
46;technician;married;professional.course;yes;no;telephone;dec;mon;1.0;nonexistent;-3.0;92.713;-33.0;5023.5;yes
28;blue-collar;single;professional.course;yes;no;cellular;may;mon;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
36;blue-collar;married;high.school;yes;no;cellular;jul;mon;5.0;nonexistent;1.4;93.918;-42.7;5228.1;no
44;technician;divorced;high.school;no;no;cellular;aug;tue;3.0;nonexistent;-2.9;92.201;-31.4;5076.2;no
55;technician;single;professional.course;yes;no;cellular;nov;fri;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
36;admin.;single;university.degree;yes;no;cellular;aug;mon;2.0;nonexistent;1.4;93.444;-36.1;5228.1;no
31;admin.;single;university.degree;yes;no;cellular;aug;wed;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
48;unemployed;married;professional.course;yes;no;cellular;may;wed;1.0;success;-1.8;93.876;-40.0;5008.7;yes
22;student;single;basic.9y;no;no;cellular;oct;fri;2.0;success;-3.4;92.431;-26.9;5017.5;yes
36;admin.;married;high.school;no;no;cellular;sep;thu;1.0;nonexistent;-3.4;92.379;-29.8;5017.5;yes
42;technician;married;high.school;yes;no;cellular;apr;thu;1.0;nonexistent;-1.8;93.075;-47.1;5099.1;yes
60;management;married;university.degree;no;no;telephone;may;fri;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
41;admin.;divorced;university.degree;no;no;cellular;mar;fri;1.0;nonexistent;-1.8;93.369;-34.8;5008.7;yes
41;technician;divorced;professional.course;no;no;telephone;jul;wed;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
36;management;married;university.degree;no;no;telephone;aug;mon;1.0;nonexistent;-2.9;92.201;-31.4;5076.2;yes
35;admin.;married;high.school;yes;no;cellular;jul;fri;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
34;admin.;divorced;basic.6y;no;no;telephone;may;fri;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
31;unemployed;married;professional.course;yes;yes;telephone;may;mon;4.0;nonexistent;1.1;93.994;-36.4;5191.0;no
31;blue-collar;married;basic.6y;yes;no;telephone;may;thu;3.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
29;blue-collar;single;high.school;yes;no;cellular;aug;wed;1.0;nonexistent;-2.9;92.201;-31.4;5076.2;no
29;admin.;single;high.school;yes;no;cellular;jul;wed;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
29;blue-collar;single;high.school;no;no;telephone;jun;mon;3.0;nonexistent;1.4;94.465;-41.8;5228.1;no
63;retired;married;unknown;yes;no;cellular;apr;thu;4.0;nonexistent;-1.8;93.075;-47.1;5099.1;yes
27;self-employed;single;professional.course;yes;no;cellular;jul;tue;3.0;nonexistent;1.4;93.918;-42.7;5228.1;no
49;blue-collar;single;basic.4y;yes;no;cellular;may;mon;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
40;technician;single;professional.course;yes;no;cellular;aug;wed;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
84;retired;married;high.school;no;no;cellular;dec;tue;1.0;nonexistent;-3.0;92.713;-33.0;5023.5;yes
34;technician;married;university.degree;yes;no;cellular;aug;thu;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
40;management;divorced;university.degree;yes;no;cellular;jun;wed;1.0;nonexistent;-2.9;92.963;-40.8;5076.2;yes
33;admin.;married;university.degree;no;yes;cellular;sep;wed;1.0;failure;-1.1;94.199;-37.5;4963.6;yes
56;management;divorced;university.degree;no;no;cellular;sep;tue;1.0;failure;-3.4;92.379;-29.8;5017.5;yes
24;student;single;high.school;no;no;cellular;jun;tue;1.0;success;-2.9;92.963;-40.8;5076.2;no
28;admin.;married;high.school;yes;no;telephone;may;fri;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
39;blue-collar;married;professional.course;yes;no;telephone;may;mon;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
43;technician;married;unknown;yes;yes;telephone;may;mon;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
29;admin.;single;university.degree;no;no;cellular;sep;tue;2.0;success;-1.1;94.199;-37.5;4963.6;yes
66;retired;married;basic.6y;yes;no;cellular;aug;thu;1.0;nonexistent;-2.9;92.201;-31.4;5076.2;yes
55;blue-collar;married;basic.4y;yes;no;cellular;nov;mon;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
37;services;married;high.school;yes;yes;telephone;may;wed;3.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
49;admin.;divorced;basic.6y;no;no;cellular;nov;tue;2.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
25;services;single;high.school;no;no;cellular;oct;mon;1.0;failure;-1.1;94.601;-49.5;4963.6;no
57;unknown;married;unknown;yes;no;telephone;may;mon;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
54;blue-collar;divorced;unknown;yes;no;telephone;jun;thu;3.0;nonexistent;1.4;94.465;-41.8;5228.1;no
39;self-employed;married;professional.course;no;yes;cellular;apr;tue;1.0;nonexistent;-1.8;93.075;-47.1;5099.1;no
53;self-employed;married;university.degree;yes;no;telephone;aug;thu;3.0;nonexistent;1.4;93.444;-36.1;5228.1;no
43;services;married;high.school;no;no;cellular;apr;mon;3.0;nonexistent;-1.8;93.075;-47.1;5099.1;no
44;blue-collar;married;basic.4y;no;no;cellular;may;fri;2.0;failure;-1.8;92.893;-46.2;5099.1;no
32;technician;divorced;professional.course;yes;yes;cellular;mar;tue;1.0;nonexistent;-1.8;92.843;-50.0;5099.1;yes
24;admin.;married;basic.9y;yes;no;cellular;may;wed;1.0;success;-1.8;92.893;-46.2;5099.1;yes
52;technician;married;university.degree;yes;no;telephone;oct;wed;1.0;failure;-1.1;94.601;-49.5;4963.6;no
40;blue-collar;divorced;professional.course;no;no;cellular;jun;wed;2.0;success;-2.9;92.963;-40.8;5076.2;yes
39;unemployed;single;high.school;yes;no;cellular;jul;fri;3.0;nonexistent;-1.7;94.215;-40.3;4991.6;no
39;blue-collar;married;basic.4y;yes;no;telephone;jun;wed;3.0;nonexistent;1.4;94.465;-41.8;5228.1;no
26;admin.;married;high.school;no;no;cellular;jul;mon;4.0;nonexistent;1.4;93.918;-42.7;5228.1;no
58;management;married;university.degree;no;no;cellular;aug;tue;1.0;nonexistent;-1.7;94.027;-38.3;4991.6;yes
59;retired;single;professional.course;yes;no;telephone;jul;thu;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
44;self-employed;married;university.degree;no;no;cellular;nov;fri;4.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
33;management;married;high.school;no;no;telephone;may;wed;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
36;blue-collar;married;basic.9y;no;no;telephone;may;mon;4.0;nonexistent;1.1;93.994;-36.4;5191.0;no
34;blue-collar;married;basic.6y;no;yes;telephone;may;thu;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
31;blue-collar;married;basic.9y;yes;no;telephone;may;mon;4.0;nonexistent;1.1;93.994;-36.4;5191.0;no
43;management;single;university.degree;unknown;unknown;cellular;may;thu;3.0;failure;-1.8;92.893;-46.2;5099.1;no
33;technician;married;professional.course;no;no;cellular;aug;tue;3.0;nonexistent;1.4;93.444;-36.1;5228.1;no
54;admin.;married;university.degree;yes;no;cellular;nov;fri;2.0;nonexistent;-3.4;92.649;-30.1;5017.5;yes
37;services;married;high.school;no;yes;cellular;nov;wed;4.0;success;-3.4;92.649;-30.1;5017.5;no
35;admin.;divorced;university.degree;no;no;telephone;jul;thu;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
29;technician;single;professional.course;yes;no;cellular;aug;thu;4.0;nonexistent;1.4;93.444;-36.1;5228.1;no
30;technician;single;university.degree;yes;no;cellular;aug;thu;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
52;admin.;married;university.degree;no;yes;telephone;apr;thu;3.0;nonexistent;-1.8;93.749;-34.6;5008.7;yes
26;technician;married;basic.6y;yes;no;telephone;may;fri;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
56;admin.;married;high.school;no;no;cellular;aug;thu;2.0;nonexistent;1.4;93.444;-36.1;5228.1;no
32;services;married;high.school;no;no;cellular;may;mon;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
51;admin.;married;university.degree;no;no;cellular;jun;mon;4.0;nonexistent;-1.7;94.055;-39.8;4991.6;yes
42;admin.;single;university.degree;yes;no;telephone;may;thu;2.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
34;technician;married;professional.course;yes;yes;telephone;sep;tue;2.0;nonexistent;-3.4;92.379;-29.8;5017.5;yes
45;blue-collar;married;basic.9y;yes;no;telephone;may;mon;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
26;services;married;high.school;no;yes;cellular;may;fri;3.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
55;unemployed;married;basic.4y;yes;no;telephone;sep;tue;1.0;nonexistent;-1.1;94.199;-37.5;4963.6;no
31;services;single;high.school;yes;yes;telephone;jun;wed;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
55;admin.;married;university.degree;yes;no;cellular;jul;fri;1.0;failure;-1.7;94.215;-40.3;4991.6;yes
31;admin.;married;high.school;no;no;telephone;jun;thu;4.0;nonexistent;1.4;94.465;-41.8;5228.1;yes
39;admin.;single;high.school;no;no;telephone;jun;thu;4.0;nonexistent;1.4;94.465;-41.8;5228.1;no
45;blue-collar;divorced;basic.4y;yes;no;cellular;jul;fri;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
41;blue-collar;married;basic.9y;no;no;telephone;may;thu;1.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
27;admin.;single;university.degree;yes;no;cellular;apr;mon;1.0;nonexistent;-1.8;93.075;-47.1;5099.1;yes
46;admin.;married;high.school;no;no;telephone;jun;fri;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
28;self-employed;married;professional.course;no;no;telephone;may;mon;5.0;nonexistent;1.1;93.994;-36.4;5191.0;no
31;admin.;married;university.degree;yes;no;cellular;may;wed;2.0;success;-1.8;92.893;-46.2;5099.1;yes
50;admin.;married;university.degree;no;no;cellular;jun;mon;1.0;success;-2.9;92.963;-40.8;5076.2;yes
80;retired;divorced;basic.4y;yes;no;telephone;apr;wed;1.0;nonexistent;-1.8;93.749;-34.6;5008.7;yes
